survey_id,employee_id,survey_month,enps_score,satisfaction_1_5
3739,2904,2025-11,25,1
3740,1838,2025-06,0,5
3741,2094,2025-11,41,3
3742,2849,2024-12,73,3
3743,1937,2024-07,22,4
3744,2728,2024-01,8,5
3745,2050,2024-11,36,1
3746,96,2024-03,-58,1
3747,3256,2025-04,-50,3
3748,3287,2025-08,-26,4
3749,945,2024-03,54,5
3750,2228,2025-01,71,1
3751,423,2025-01,11,2
3752,976,2024-08,24,4
3753,2082,2024-06,58,5
3754,1192,2025-06,-52,2
3755,3319,2024-06,-76,5
3756,269,2024-01,50,5
3757,2432,2025-03,-75,2
3758,2099,2024-02,-69,5
3759,3056,2024-08,-21,3
3760,2772,2024-03,57,5
3761,3070,2025-02,-22,5
3762,2719,2024-06,-77,2
3763,751,2024/07,-75,4
3764,1455,2024-10,-50,3
3765,2349,2024-12,-84,4
3766,3422,2025-06,-35,1
3767,2954,2025-11,-84,2
3768,2226,2025-03,69,2
3769,348,2024-12,-90,5
3770,1442,2025-03,-61,2
3771,2232,2025-01,-94,2
3772,2644,2024-01,-42,4
3773,932,2024-12,62,4
3774,1601,2025-06,16,4
3775,2815,2025-09,87,5
3776,2856,2024-03,23,5
3777,765,2025-05,-15,2
3778,869,2024-03,92,5
3779,1279,2024-01,-63,3
3780,2206,2024-02,-78,5
3781,2318,2024-03,-34,4
3782,2601,2024-03,86,1
3783,1904,2025-02,64,5
3784,3144,2025-11,7,3
3785,411,2025-07,86,3
3786,1798,2025-06,29,2
3787,772,2024-03,-53,4
3788,1847,2025-11,-99,5
3789,3035,2025-01,-94,1
3790,3032,2024-01,70,2
3791,3387,2025-04,-38,1
3792,1678,2025-05,-16,1
3793,2377,2024-10,-23,1
3794,1634,2025-06,-83,2
3795,34,2025-05,-100,3
3796,971,2025-02,46,5
3797,2547,2024-09,36,3
3798,185,2025-12,-55,2
3799,2202,2025-03,-75,1
3800,1571,2024-12,3,5
3801,1411,2025-07,-84,1
3802,2520,2024-06,-42,4
3803,782,2025-11,44,2
3804,888,2025-06,-66,4
3805,568,2025-04,54,5
3806,372,2024-07,77,5
3807,287,2024-09,-64,1
3808,356,2025-11,33,3
3809,2190,2025-06,54,3
3810,1028,2024-03,4,5
3811,1156,2025-08,-41,4
3812,2580,2024-03,97,1
3813,1775,2024-10,-39,5
3814,265,2024-11,-51,2
3815,1799,2024-09,-76,4
3816,2265,2024-12,82,1
3817,2081,2024-04,-55,2
3818,2974,2025-04,-74,1
3819,2037,2025-05,-93,1
3820,2783,2025-09,-42,5
3821,1778,2024-11,35,1
3822,2181,2025-01,37,4
3823,532,2024-04,71,4
3824,3399,2024-09,34,1
3825,93,2025-02,-91,2
3826,3317,2024-10,69,3
3827,1974,2025-12,-49,2
3828,1156,2024-07,92,5
3829,1450,2024-02,-31,1
3830,263,2025-09,-97,4
3831,1405,2025-01,-22,3
3832,244,2024-02,-10,2
3833,1473,2025-11,65,2
3834,468,2024-05,10,4
3835,389,2025-12,-92,2
3836,2441,2024-09,-91,4
3837,614,2024-09,23,1
3838,1148,2024-06,-84,2
3839,2268,2024-05,6,3
3840,1729,2025-08,80,2
3841,1760,2024-11,68,1
3842,1514,2025-02,26,2
3843,2089,2024-08,-39,3
3844,2236,2024-11,3,5
3845,443,2024-12,-80,4
3846,3299,2024-08,48,5
3847,2789,2025-03,-74,3
3848,1453,2024-12,-90,1
3849,1277,2025-07,26,1
3850,2486,2025-07,15,4
3851,2100,2025-04,9,4
3852,2750,2024-03,-5,5
3853,1595,2025-10,19,3
3854,1512,2025-05,-12,5
3855,1605,2025-06,-73,2
3856,1013,2025-04,14,5
3857,2667,2025-01,-92,1
3858,2728,2025-02,-88,3
3859,378,2024-03,13,5
3860,320,2025-11,41,4
3861,257,2025-08,-84,2
3862,1128,2025-10,-25,5
3863,347,2025-06,86,N/A
3864,1952,2024-07,57,5
3865,3409,2024-09,61,1
3866,2415,2025-09,31,5
3867,3176,2024-06,-64,4
3868,509,2025-03,-23,1
3869,2400,2025-04,20,2
3870,2496,2024-05,33,5
3871,1533,2024-03,-74,4
3872,2554,2024-01,95,1
3873,292,2025-07,88,1
3874,2109,2024-07,-93,2
3875,2812,2024-06,18,2
3876,1347,2025-10,-72,4
3877,649,2025-03,-37,4
3878,35,2024-01,78,2
3879,935,2024-08,36,2
3880,2813,2024-12,-30,1
3881,2880,2024-12,-100,1
3882,2113,2025-07,68,5
3883,882,2025-08,-43,4
3884,891,2024-01,21,4
3885,2893,2024-07,-53,5
3886,1999,2025-03,58,1
3887,2692,2024-01,-31,2
3888,1269,2025-02,48,4
3889,2868,2024-02,-83,4
3890,1613,2025-02,23,4
3891,2310,2024-02,94,2
3892,2916,2025-06,-5,1
3893,1207,2024-12,-6,3
3894,2699,2025-11,37,4
3895,2238,2024-02,72,4
3896,1704,2025-09,63,1
3897,2840,2024-10,-89,4
3898,1507,2024-12,-41,4
3899,2567,2025-05,69,2
3900,262,2025-03,95,2
3901,2953,2025-10,31,1
3902,3304,2025-08,-100,1
3903,3369,2024-06,36,3
3904,2892,2024-07,90,2
3905,2364,2025-10,62,4
3906,2539,2025-08,45,3
3907,3179,2025-12,5,3
3908,2501,2025-10,81,5
3909,931,2025-04,27,1
3910,547,2025-12,2,1
3911,3335,2025-06,80,2
3912,477,2025-10,-100,1
3913,3118,2024-12,-75,4
3914,3206,2025-12,69,2
3915,142,2024-02,-89,1
3916,2765,2025-10,80,1
3917,2023,2025-12,97,5
3918,1335,2025-07,-48,2
3919,1723,2025-11,77,3
3920,1468,2024-11,9,1
3921,2794,2024-08,3,4
3922,1410,2024-04,85,4
3923,433,2024-05,56,2
3924,1360,2025-09,78,5
3925,1808,2024-02,77,2
3926,1543,2024-05,46,5
3927,1717,2024-12,-7,5
3928,3381,2024-09,-63,3
3929,1355,2025-11,-81,3
3930,2802,2024-01,-50,5
3931,3399,2024-01,-4,1
3932,2845,2024-07,-73,3
3933,1848,2025-03,-30,5
3934,3389,2024-09,59,2
3935,1416,2025-09,-96,2
3936,957,2024-03,-39,5
3937,2934,2024-10,92,4
3938,3148,2025-04,-35,3
3939,477,2025-03,43,1
3940,1095,2025-01,22,1
3941,985,2024-11,57,5
3942,2809,2024-03,46,3
3943,956,2024-02,19,5
3944,2272,2024-02,95,1
3945,3198,2025-01,-46,2
3946,3117,2025-10,-44,1
3947,3016,2024-03,17,1
3948,1813,2024-02,43,1
3949,2078,2025-05,36,3
3950,2485,2025-01,92,2
3951,1095,2024-08,20,1
3952,1717,2024-01,53,5
3953,1604,2025-08,-75,3
3954,2743,2025-04,-93,3
3955,1957,2025-03,63,4
3956,1526,2024-06,-11,3
3957,1850,2025-11,-41,1
3958,590,2024-02,50,3
3959,877,2025-06,-21,5
3960,2743,2025-06,-95,4
3961,447,2025-06,10,4
3962,2339,2025-03,-75,3
3963,3109,2024-08,96,2
3964,2342,2024-11,-35,3
3965,2195,2024-11,-38,3
3966,2458,2025-09,69,3
3967,497,2025-06,-92,5
3968,470,2024-12,36,1
3969,3391,2025-06,95,3
3970,1462,2025-12,-94,2
3971,1409,2025-05,92,5
3972,543,2024-09,24,1
3973,2511,2024-01,-61,1
3974,117,2025-10,71,4
3975,606,2024-01,66,2
3976,769,2025-01,97,2
3977,3195,2024-02,84,3
3978,3255,2025-10,22,5
3979,272,2024-01,-98,1
3980,478,2025-05,50,3
3981,3274,2025-07,51,2
3982,2173,2025-06,55,1
3983,2491,2025-02,-64,3
3984,1944,2025-03,47,5
3985,779,2025-01,66,2
3986,2502,2025-07,-85,2
3987,620,2024-03,-96,1
3988,100,2025-10,-84,4
3989,2868,2025-07,38,2
3990,1302,2025-12,-40,3
3991,137,2024-03,64,1
3992,1488,2024-06,92,4
3993,392,2024-06,-93,1
3994,1614,2024-10,48,1
3995,2305,2025-08,52,1
3996,1159,2025-07,-85,4
3997,265,2025-05,-77,5
3998,3050,2024-10,61,3
3999,1854,2024-03,-85,1
4000,80,2025-05,-60,5
4001,1967,2024-02,85,1
4002,3164,2024-05,46,2
4003,62,2024-10,85,5
4004,2695,2025-07,-45,2
4005,1292,2025-03,48,4
4006,2424,2024-03,22,2
4007,98,2024-06,78,2
4008,3107,2025-09,-55,2
4009,3312,2025-03,-97,5
4010,1884,2025-04,-20,3
4011,738,2024-09,2,5
4012,518,2025-08,15,5
4013,2363,2025-03,75,4
4014,2718,2024-02,37,2
4015,2308,2025-06,79,3
4016,1690,2024-07,46,2
4017,2645,2025-09,-27,3
4018,2526,2025-04,64,4
4019,1149,2024-05,-35,5
4020,2661,2024-01,63,4
4021,632,2024-03,40,3
4022,2810,2024-06,-56,5
4023,1817,2024-03,-88,5
4024,2560,2025-04,78,2
4025,2379,2024-04,56,1
4026,329,2024-11,-90,3
4027,2587,2024-08,-50,4
4028,2685,2025-04,-4,2
4029,168,2024-01,4,5
4030,774,2024-10,-25,5
4031,2578,2025-08,-62,1
4032,1237,2024-06,34,2
4033,386,2025-09,47,2
4034,2927,2024-05,28,5
4035,1797,2025-06,92,4
4036,1351,2024-07,-21,4
4037,1903,2024-09,8,4
4038,1370,2025-01,-37,4
4039,436,2025-05,91,4
4040,1925,2025-01,-16,4
4041,3302,2025-02,-20,5
4042,3260,2024-07,49,3
4043,2186,2025-04,-43,1
4044,557,2024-02,-27,3
4045,767,2024-03,68,4
4046,1081,2024-04,-96,5
4047,175,2025-09,-93,4
4048,480,2025-03,74,2
4049,2655,2024-09,-44,2
4050,1470,2025-04,56,5
4051,2882,2024-07,38,2
4052,212,2025-06,-60,1
4053,311,2024-10,-63,4
4054,2363,2025-03,97,3
4055,882,2024-06,78,4
4056,774,2024-01,-49,3
4057,2201,2025-12,-4,4
4058,3128,2025-04,73,2
4059,1435,2025-04,-51,3
4060,2612,2025-03,32,1
4061,1174,2025-10,-26,4
4062,2874,2024-01,77,3
4063,1454,2025-11,-43,2
4064,520,2024-12,-13,3
4065,1731,2025-02,40,2
4066,1002,2025-11,34,4
4067,633,2025-08,-78,3
4068,630,2024-09,-83,4
4069,1330,2025-10,71,4
4070,34,2024-02,53,5
4071,240,2024-04,-71,5
4072,2020,2024-06,30,2
4073,21,2024-07,-44,3
4074,2645,2025-05,-19,3
4075,3341,2024-10,25,4
4076,630,2025-09,28,1
4077,188,2025-03,-29,5
4078,721,2025-03,66,2
4079,149,2025-07,2,3
4080,923,2024-10,63,2
4081,3049,2024-09,14,3
4082,2808,2024-03,-29,2
4083,3343,2025-09,-48,5
4084,2781,2024-06,-98,2
4085,2893,2025-04,7,2
4086,2029,2025-07,11,1
4087,478,2024-09,88,4
4088,2634,2024-04,-48,5
4089,2191,2025-05,-100,3
4090,3296,2024-08,79,5
4091,2387,2025-09,19,3
4092,1869,2024-11,-91,4
4093,2643,2024-09,-36,5
4094,2248,2025-06,95,4
4095,387,2024-10,73,1
4096,2095,2025-08,11,5
4097,1339,2025-05,-81,1
4098,558,2025-10,30,1
4099,946,2024-11,-88,2
4100,2859,2024-03,-22,4
4101,2242,2024-05,-19,5
4102,200,2024-01,56,3
4103,1177,2025-09,35,2
4104,2349,2024-06,-4,3
4105,1743,2024-05,-99,4
4106,2659,2025-03,-97,2
4107,2146,2024-06,63,2
4108,128,2025-12,30,2
4109,2966,2025-09,-33,3
4110,1954,2024-11,50,4
4111,3155,2025-04,84,3
4112,755,2024-10,-98,1
4113,2376,2024-11,82,2
4114,101,2024-12,-51,1
4115,536,2024-10,53,2
4116,3024,2024-11,18,3
4117,3045,2024-05,48,2
4118,3269,2025-04,-77,1
4119,701,2024-02,20,1
4120,3056,2025-10,94,4
4121,183,2025-10,59,3
4122,1373,2024-05,60,5
4123,1498,2024-02,-65,3
4124,2715,2024-12,-45,2
4125,2345,2024-02,64,1
4126,1230,2024-10,-19,4
4127,512,2025-07,13,2
4128,1251,2024-08,-67,3
4129,1026,2025-10,57,3
4130,2296,2024-01,-11,1
4131,275,2025-06,-1,5
4132,1409,2025-01,91,1
4133,2118,2024-06,26,4
4134,2214,2024-11,-12,1
4135,2426,2024-07,-32,5
4136,981,2025-03,20,2
4137,1780,2025-12,-15,3
4138,338,2025-01,-55,1
4139,1523,2025-05,-27,5
4140,3364,2025-03,-43,2
4141,2904,2025-08,48,1
4142,2133,2025-02,1,2
4143,1436,2024-11,-60,3
4144,3086,2024-03,-70,2
4145,1514,2025-07,87,2
4146,2615,2025-10,78,1
4147,1978,2025-12,66,4
4148,74,2025-06,47,2
4149,2411,2024-09,73,5
4150,3060,2025-05,30,3
4151,2662,2024-08,83,4
4152,2106,2025-10,84,2
4153,140,2024-02,-13,1
4154,80,2025-10,-51,4
4155,2916,2025-06,79,4
4156,1627,2025-10,66,5
4157,1546,2024-06,-11,4
4158,2196,2025-01,82,4
4159,3103,2024-07,-80,1
4160,1496,2025-06,65,5
4161,1837,2025-04,-91,1
4162,1914,2025-05,-80,4
4163,1630,2025-06,-88,4
4164,2249,2024/02,-84,5
4165,670,2024-10,-63,2
4166,1278,2024-07,-28,3
4167,1609,2025-11,-28,1
4168,1779,2025-01,-16,2
4169,1689,2024-04,96,5
4170,1434,2024-10,2,2
4171,3064,2025-01,-52,5
4172,2743,2024-08,-73,1
4173,3039,2025-03,83,2
4174,2037,2025-07,-45,2
4175,1666,2025-03,62,5
4176,1476,2025-02,58,3
4177,2972,2025-04,73,5
4178,2281,2024-07,-71,5
4179,2927,2025-04,57,3
4180,2912,2024-02,57,4
4181,3249,2025-08,95,4
4182,1868,2024-10,42,3
4183,1239,2025-08,-76,5
4184,3112,2024-07,-8,3
4185,727,2025-12,-4,4
4186,1107,2025-01,-5,2
4187,3233,2025-11,-32,2
4188,2446,2024-08,61,2
4189,2004,2025-01,-43,1
4190,1817,2025-06,-11,5
4191,1599,2025-05,-11,3
4192,3070,2024-07,29,4
4193,1410,2024-10,-4,1
4194,1643,2024-06,95,4
4195,291,2025-04,98,1
4196,393,2024-10,-7,4
4197,700,2024-01,-47,3
4198,1027,2024-08,52,1
4199,999,2024-09,83,2
4200,2284,2025-02,78,1
4201,1889,2025-10,-67,1
4202,15,2025-12,-90,5
4203,1770,2025-05,33,5
4204,282,2025-10,-40,5
4205,1860,2024-01,-39,1
4206,172,2025-09,-94,3
4207,262,2025-01,93,4
4208,2830,2024-09,-100,2
4209,34,2024-09,27,3
4210,3331,2024-09,85,2
4211,1587,2025-08,-88,5
4212,2830,2024-12,23,2
4213,663,2024-03,85,2
4214,1599,2025-10,-18,4
4215,3055,2025-03,-41,2
4216,265,2024-10,41,5
4217,1476,2025-06,86,4
4218,421,2024-09,12,5
4219,1206,2025-03,-98,3
4220,3325,2024-01,37,5
4221,1864,2024-07,-57,5
4222,1144,2024-09,98,5
4223,2153,2025-08,-45,1
4224,965,2025-07,27,5
4225,281,2025-08,38,2
4226,1936,2024-12,-11,5
4227,2540,2024-09,60,1
4228,613,2025-01,80,1
4229,472,2024-07,26,4
4230,2048,2025-01,51,1
4231,1325,2025-04,-88,2
4232,3205,2025-12,-52,3
4233,1223,2024-09,-13,2
4234,1344,2024-03,-74,4
4235,1950,2024-09,-1,4
4236,3350,2025-08,-86,4
4237,2362,2024-11,-28,2
4238,2282,2024-10,-88,1
4239,2743,2024-11,-16,1
4240,2795,2024-07,-19,2
4241,1806,2025-08,-3,2
4242,982,2025-05,99,4
4243,533,2025-11,11,5
4244,1943,2024-03,-71,2
4245,2384,2025-06,26,3
4246,1255,2024-02,96,5
4247,1640,2024-03,-58,3
4248,1526,2025-09,-84,2
4249,2018,2024-09,81,3
4250,2805,2024-08,-66,1
4251,1520,2024-05,66,N/A
4252,1779,2024-03,-14,5
4253,1426,2025-04,58,1
4254,1034,2025-01,43,2
4255,2403,2025-03,61,1
4256,2113,2024-04,52,5
4257,1796,2025-12,5,5
4258,1010,2024-01,-51,2
4259,2973,2024-11,91,3
4260,2757,2025-01,-63,4
4261,2547,2024-03,-27,5
4262,2794,2025-02,-44,5
4263,1632,2025-03,-16,4
4264,2151,2025-01,-50,3
4265,734,2024-09,64,4
4266,2682,2025-11,-13,4
4267,61,2024-05,74,3
4268,1742,2025-06,-94,2
4269,704,2024-09,-10,1
4270,2040,2024-10,17,3
4271,964,2024-06,70,5
4272,3303,2025-05,46,5
4273,405,2024-05,27,3
4274,2817,2024-09,69,5
4275,2292,2024-12,-23,1
4276,3412,2024-01,92,5
4277,1117,2025-08,82,2
4278,2415,2024-08,82,2
4279,104,2025-10,1,2
4280,2319,2025-04,-82,2
4281,1497,2024-07,70,2
4282,2489,2025-04,-17,3
4283,2687,2024-11,63,1
4284,1667,2024-12,-89,2
4285,1164,2025-09,-81,2
4286,2443,2025-04,-30,1
4287,3091,2025-12,75,5
4288,1231,2025-11,-94,3
4289,2921,2025-09,-68,3
4290,1520,2024-12,-1,3
4291,3047,2024-12,63,2
4292,2223,2025-10,-69,2
4293,2288,2025-09,51,1
4294,2358,2024-09,-2,5
4295,2763,2025-05,48,4
4296,2950,2025-03,44,4
4297,1333,2024-03,85,4
4298,2555,2024-03,-89,5
4299,2375,2024-03,20,1
4300,2027,2024-07,-9,4
4301,767,2025-11,-32,5
4302,1595,2024-08,48,5
4303,702,2025-11,19,2
4304,468,2024-11,-11,3
4305,3232,2024-12,39,2
4306,2480,2024-07,15,1
4307,1880,2025-04,-27,2
4308,1514,2025-03,-33,2
4309,246,2024-08,-49,5
4310,1203,2025-07,-41,3
4311,676,2025-05,-2,5
4312,1844,2025-06,-64,5
4313,1581,2024-11,80,4
4314,3300,2025-04,16,3
4315,2898,2024-09,26,3
4316,2059,2025-12,15,4
4317,3069,2024-11,80,2
4318,1129,2024-07,64,3
4319,389,2024-11,-5,2
4320,1920,2025-11,-31,2
4321,213,2025-11,90,2
4322,3230,2024-09,20,1
4323,417,2025-10,59,5
4324,2934,2024-08,-72,5
4325,2300,2024-05,-29,4
4326,846,2024-06,-47,4
4327,1825,2024-07,-10,3
4328,1863,2024-08,1,3
4329,2528,2024-08,100,5
4330,1462,2024-10,-79,1
4331,2033,2024-01,91,1
4332,1424,2024-10,63,5
4333,329,2025-01,-18,1
4334,2435,2024-10,-44,4
4335,883,2024-12,67,2
4336,956,2024-06,-73,4
4337,1136,2024-03,82,5
4338,1941,2025-10,89,3
4339,2424,2025-12,-50,1
4340,2791,2024-10,12,3
4341,2045,2025-07,4,1
4342,1363,2024-04,54,5
4343,3243,2024-05,52,2
4344,1627,2025-01,99,5
4345,499,2025-05,-85,5
4346,2746,2025-05,64,2
4347,3215,2024-09,61,2
4348,996,2025-10,49,5
4349,755,2025-04,-58,4
4350,1206,2024-08,49,3
4351,1177,2024-12,-4,5
4352,660,2024-08,-44,2
4353,119,2024-04,-25,4
4354,643,2024-01,-17,2
4355,1016,2024-12,48,1
4356,646,2024-01,-60,2
4357,684,2025-12,-54,1
4358,3231,2025-10,-26,5
4359,745,2025-06,-7,2
4360,2815,2025-07,90,5
4361,1960,2025-04,-47,4
4362,1494,2025-06,82,2
4363,2675,2025-09,-89,5
4364,58,2025-01,2,1
4365,2552,2025-08,69,1
4366,1426,2024-06,-38,5
4367,2840,2025-10,-55,2
4368,3296,2025-05,21,1
4369,2505,2024-03,-54,1
4370,392,2024-05,-97,5
4371,3345,2024-04,-91,3
4372,2603,2024-06,-4,3
4373,64,2025-08,1,2
4374,652,2025-08,-95,1
4375,3384,2025-12,-46,5
4376,2866,2024-04,52,2
4377,1404,2025-02,13,2
4378,3277,2025-08,22,5
4379,1637,2025-12,45,1
4380,2971,2024-03,81,3
4381,1978,2025-04,-91,3
4382,2262,2024-02,-3,4
4383,30,2024-03,-60,5
4384,3323,2025-09,34,1
4385,623,2025-11,-22,2
4386,731,2024-05,-70,2
4387,1528,2025-09,76,5
4388,2587,2025-10,3,3
4389,2636,2025-01,-78,3
4390,2147,2024-05,-55,2
4391,2981,2025-06,49,3
4392,2376,2025-02,-6,4
4393,506,2024-09,91,3
4394,2684,2025-09,-90,4
4395,901,2025-03,-85,5
4396,1780,2024-07,38,5
4397,2081,2024-10,-34,3
4398,1344,2024-08,75,5
4399,1237,2025-01,54,2
4400,918,2024-07,-96,1
4401,1021,2025-04,87,4
4402,3378,2024-11,91,4
4403,1313,2024-02,-51,1
4404,1620,2024-01,23,2
4405,2403,2024-03,29,2
4406,852,2024-04,-93,3
4407,681,2024-02,47,2
4408,720,2025-04,94,4
4409,213,2025-03,-19,3
4410,1546,2024-01,98,5
4411,12,2024-10,34,5
4412,1297,2024-08,47,2
4413,1804,2025-01,10,3
4414,884,2025-03,38,4
4415,857,2025-01,88,3
4416,2058,2024-10,18,5
4417,1924,2024-01,8,1
4418,2702,2025-08,-66,5
4419,3018,2025-08,3,5
4420,851,2025-09,73,2
4421,1006,2025-05,34,2
4422,1797,2024-08,43,1
4423,629,2025-05,-70,1
4424,2495,2025-10,70,2
4425,6,2024-01,6,5
4426,1259,2025-01,-9,4
4427,3362,2025-04,-90,5
4428,2514,2025-12,79,2
4429,1771,2025-01,26,2
4430,13,2025-10,-38,5
4431,2748,2025-07,7,3
4432,1527,2025-07,82,1
4433,2939,2024-03,68,4
4434,2685,2025-01,-41,1
4435,3409,2025-06,60,1
4436,404,2024-03,-99,5
4437,2945,2025-12,-14,5
4438,2438,2025-05,10,4
4439,1008,2025-09,32,2
4440,2893,2025-04,-100,1
4441,1933,2025-10,-40,3
4442,2260,2025-10,-49,3
4443,3298,2024-02,-23,1
4444,1963,2025-11,39,4
4445,2170,2025-01,-85,1
4446,2965,2024-12,50,3
4447,2635,2024-06,-80,1
4448,2196,2024-10,1,1
4449,3106,2025-02,64,2
4450,3119,2025-01,76,3
4451,2102,2025-05,95,5
4452,338,2025-05,-14,1
